scene,speaker,text,label
Ses02M_script03_2,Ses02M_script03_2_M,I wouldn't marry you again if you came to me on your bended knees. You're a evil minded little vampire. I hope to God I never see you again as long as I live.,ang
Ses02M_script03_2,Ses02M_script03_2_F,You're a beast. I hate you. Stop it. Stop it.,ang
Ses03F_impro01,Ses03F_impro01_F,"God, finally I got to the line, the front of the line. I've been waiting there for like half an hour.",
Ses03F_impro01,Ses03F_impro01_F,[BREATHING] It's so hot in here. Hoo.,
Ses03F_impro01,Ses03F_impro01_M,Yeah.,
Ses03F_impro01,Ses03F_impro01_M,"Oh, um-",neu
Ses03F_impro01,Ses03F_impro01_F,What's wrong?,neu
Ses03F_impro01,Ses03F_impro01_M,"You didn't fill this out right. All right. It says that you have to fill out the back sheet of this, but you filled out the yellow sheet of it.",neu
Ses03F_impro01,Ses03F_impro01_F,"No, no, no, no, no, no. The lady over there, she told me to fill out the front and she said to wait in this line.",fru
Ses03F_impro01,Ses03F_impro01_M,Who?,neu
Ses03F_impro01,Ses03F_impro01_F,I don't know. Some lady. Sonya or something.,fru
Ses03F_impro01,Ses03F_impro01_M,She- she probably doesn't even work here.,neu
Ses03F_impro01,Ses03F_impro01_F,"Excuse me? No, no. I waited in the line over there..",fru
Ses03F_impro01,Ses03F_impro01_M,All right Uh-,neu
Ses03F_impro01,Ses03F_impro01_F,and she told me to come over here and she said to fill out everything on the application and I did that.,fru
Ses03F_impro01,Ses03F_impro01_M,It's not right.,fru
Ses03F_impro01,Ses03F_impro01_F,"Look, I-- No, no, no, I--you don't understand. I have to go back to work.",fru
Ses03F_impro01,Ses03F_impro01_M,You just take--all right.,fru
Ses03F_impro01,Ses03F_impro01_M,"Well, you didn't fill this paper at work out right and it's going to take another fifteen minutes to do it and look at how long the line we got here so just-",fru
Ses03F_impro01,Ses03F_impro01_F,I am not-,fru
Ses03F_impro01,Ses03F_impro01_M,"okay, just go back and fill it out real quick and I'm sorry, you have to get back in line and wait. I can't let you cut.",fru
Ses03F_impro01,Ses03F_impro01_F,But you don't understand. I cannot get back in line because I have to go back to work. I will get fired if I don't leave here.,fru
Ses03F_impro01,Ses03F_impro01_M,"Well, maybe you should have got here earlier than so you had a lot of time to do this.",
Ses03F_impro01,Ses03F_impro01_F,But I was at work and the lady told me to come and work it and to stand in the line.,
Ses03F_impro01,Ses03F_impro01_M,I don't know who this lady is.,
Ses03F_impro01,Ses03F_impro01_F,[LAUGHTER],fru
Ses03F_impro02,Ses03F_impro02_F,"How's it going, babe?",neu
Ses03F_impro02,Ses03F_impro02_F,Yeah?,neu
Ses03F_impro02,Ses03F_impro02_M,All right.,neu
Ses03F_impro02,Ses03F_impro02_F,Good.,
Ses03F_impro02,Ses03F_impro02_F,"Hey listen,eh- I've been wanting to talk to you. I have something to tell you. How's Amy doing?",
Ses03F_impro02,Ses03F_impro02_M,She's doing fine. She just took her first steps today actually. I videotaped it for you so you can watch it.,hap
Ses03F_impro02,Ses03F_impro02_F,yeah.,
Ses03F_impro02,Ses03F_impro02_F,oh.,exc
Ses03F_impro02,Ses03F_impro02_F,"I really want to say that. Well I, so, you know, at the center department they called me in and I talked to-",
Ses03F_impro02,Ses03F_impro02_M,"Oh, yeah? What did they say?",
Ses03F_impro02,Ses03F_impro02_F,Well umm- actually they--I was promoted.,exc
Ses03F_impro02,Ses03F_impro02_M,"Oh, wow. That's great.",
Ses03F_impro02,Ses03F_impro02_F,And Uh- Yeah. Uh- They're going to need um- more nurses on call for uh- to go overseas to help out with the war.,sad
Ses03F_impro02,Ses03F_impro02_F,"And uh - seeing as I was uh- promoted and head of the department now, and so- well, they asked me to go.",
Ses03F_impro02,Ses03F_impro02_F,yeah.,sad
Ses03F_impro02,Ses03F_impro02_M,when?,
Ses03F_impro02,Ses03F_impro02_F,It's going- It's going to be probably in about three weeks.,sad
Ses03F_impro02,Ses03F_impro02_M,What? You can't do that. Three weeks?,
Ses03F_impro02,Ses03F_impro02_F,yeah,sad
Ses03F_impro02,Ses03F_impro02_F,"Well, I'm leaving in three weeks, but-- Yeah.",
Ses03F_impro02,Ses03F_impro02_M,"God, we're supposed to take a look at a house next week.",fru
Ses03F_impro02,Ses03F_impro02_F,Maybe we can still do that,fru
Ses03F_impro02,Ses03F_impro02_M,"I can't- No, I can't do this alone.",ang
Ses03F_impro02,Ses03F_impro02_F,"Yeah, and uh--",sad
Ses03F_impro02,Ses03F_impro02_M,Amy's starting school in a month.,
Ses03F_impro02,Ses03F_impro02_F,"I know, but look, I have to take this. I mean, if I don't, I mean, I could get fired.",fru
Ses03F_impro02,Ses03F_impro02_F,And we know you need-we need the money. We couldn't even- purchase a house if I didn't take this.,fru
Ses03F_impro02,Ses03F_impro02_M,God.,fru
Ses03F_impro02,Ses03F_impro02_M,You know what happened to my cousin. She went and she never came back.,fru
Ses03F_impro02,Ses03F_impro02_F,"Honey, I'm going to come back. It's not like that.",sad
Ses03F_impro02,Ses03F_impro02_F,But it- it is for a year.,sad
Ses03F_impro02,Ses03F_impro02_M,Oh,fru
Ses03F_impro02,Ses03F_impro02_F,"Babe, I'm sorry. But I don't want to do.",sad
Ses03F_impro02,Ses03F_impro02_M,I can't-,fru
Ses03F_impro02,Ses03F_impro02_F,"You know as much as -as much as me that I-I want to stay here with you and Amy so bad, but I can't.",sad
Ses03F_impro02,Ses03F_impro02_M,You remember the last time you went? You know how hard it was for me? Now we have a kid.,
Ses03F_impro02,Ses03F_impro02_F,"But you're so good with her. You know, she knows you better than she knows me 'cause I'm at work every day.",fru
Ses03F_impro02,Ses03F_impro02_M,I have to work.,sad
Ses03F_impro02,Ses03F_impro02_M,[BREATHING],fru
Ses03F_impro02,Ses03F_impro02_F,"Babe, I love you.",sad
Ses03F_impro02,Ses03F_impro02_M,You can't leave your daughter alone like this.,sad
Ses03F_impro02,Ses03F_impro02_F,"But she has you. I mean, that's what you're there for. You're my right-hand man.",sad
Ses03F_impro02,Ses03F_impro02_F,It's going to be okay.,sad
Ses03F_impro02,Ses03F_impro02_M,You can't postpone it?,sad
Ses03F_impro02,Ses03F_impro02_F,"No, I have to go.",sad
Ses03F_impro02,Ses03F_impro02_F,"Wait, you can write me and as you know, send me pictures.",sad
Ses03F_impro02,Ses03F_impro02_M,I don't know if I can handle you going another year.,sad
Ses03F_impro02,Ses03F_impro02_F,What do you mean?,sad
Ses03F_impro02,Ses03F_impro02_M,I don't know if I- if I could take it.,sad
Ses03F_impro02,Ses03F_impro02_F,"Look, I need you to be strong for me. 'Cause I can't be the only one that's strong right now, really, I--",sad
Ses03F_impro02,Ses03F_impro02_M,I can't be that strong. A whole year.,sad
Ses03F_impro02,Ses03F_impro02_M,"me, oh my god.",sad
Ses03F_impro02,Ses03F_impro02_F,"But we can work, you know, we--you can write me and we could see pictures",
Ses03F_impro02,Ses03F_impro02_M,What if you don't come back?,fru
Ses03F_impro02,Ses03F_impro02_F,"and if we survive, if we survive that then babe, you know you know we could survive any--",sad
Ses03F_impro02,Ses03F_impro02_F,I will come back.,sad
Ses03F_impro02,Ses03F_impro02_M,"What am I supposed--oh, one out of five people aren't coming back.",
Ses03F_impro02,Ses03F_impro02_M,It doesn't look very good.,sad
Ses03F_impro02,Ses03F_impro02_F,I can do it. I'm going to do it. And I'll be back safe and sound and-,
Ses03F_impro02,Ses03F_impro02_F,we'll have all the money that we ever needed.,sad
Ses03F_impro02,Ses03F_impro02_F,And- And then I'll stop working and- I'll stay home with the baby.,sad
Ses03F_impro02,Ses03F_impro02_M,I don't want the money. I want-you here,sad
Ses03F_impro02,Ses03F_impro02_M,"we'll get money, all right? You don't need the job, all right?",
Ses03F_impro02,Ses03F_impro02_M,If your life is going to be in danger and this family is going to be in danger we don't need the job. We'll find the money.,ang
Ses03F_impro02,Ses03F_impro02_F,It's all I ever knew how to do. I can't quit now.,sad
Ses03F_impro02,Ses03F_impro02_M,How are we supposed to tell Amy? How's she supposed to understand that?,sad
Ses03F_impro02,Ses03F_impro02_F,"Well, we- we tell her mommy's going on va- on a trip for for- a while.",sad
Ses03F_impro02,Ses03F_impro02_M,"How is she going to feel the first year in school, no mom.",sad
Ses03F_impro02,Ses03F_impro02_F,Don't do that to me.,sad
Ses03F_impro02,Ses03F_impro02_F,"It's hard enough already, Brian, I can't.",sad
Ses03F_impro02,Ses03F_impro02_M,I'm not thinking about just me; I'm thinking about our child.,
Ses03F_impro02,Ses03F_impro02_F,I know.,sad
Ses03F_impro02,Ses03F_impro02_F,"I didn't expect this to happen. I never planned for this. Some things you just don't plan for, you know.",sad
Ses03F_impro02,Ses03F_impro02_F,"I'm sorry, babe.",sad
Ses03F_impro02,Ses03F_impro02_F,I'm so sorry.,sad
Ses03F_impro02,Ses03F_impro02_M,"All right, then.",sad
Ses03F_impro03,Ses03F_impro03_M,"Oh, my God, look at that. Huh-oh, how many carats is that?",exc
Ses03F_impro03,Ses03F_impro03_F,"I know. [LAUGHTER]. Dude, I don't know. It's- Probably. It's huge. I don't even know how to like wear it. My hand is like going down like really low. I can't believe it.",
Ses03F_impro03,Ses03F_impro03_M,Like eighteen? [LAUGHTER],exc
Ses03F_impro03,Ses03F_impro03_M,"Oh, Jesus.",exc
Ses03F_impro03,Ses03F_impro03_M,Is it-,
Ses03F_impro03,Ses03F_impro03_F,"I- Yeah, it's-",
Ses03F_impro03,Ses03F_impro03_M,So how did he do it?,
Ses03F_impro03,Ses03F_impro03_F,"Oh, man. So I was--okay, so we went to go see this show on Broadway, right? And it was The wed- the wed- The Lousy Chaperone. Have you seen that one?",
Ses03F_impro03,Ses03F_impro03_M,yeah [LAUGHTER],exc
Ses03F_impro03,Ses03F_impro03_M,"Yeah, The Lousy Chaperone. [LAUGHTER] Uh huh.",exc
Ses03F_impro03,Ses03F_impro03_F,"Right. Right. Right. So, and there's like a whole like wedding scene in it. All right, not the--Drowsy, Drowsy [LAUGHTER] --not the Lousy. [LAUGHTER]. Um - So Drowsy. So I go to see this Drowsy Chaperone. And uh-",
Ses03F_impro03,Ses03F_impro03_M,[LAUGHTER] Uh- Drowsy.,exc
Ses03F_impro03,Ses03F_impro03_F,"at the end of the performance, you know, like we're all clapping and stuff. And all of a sudden I look over and",exc
Ses03F_impro03,Ses03F_impro03_F,"Joe's gone. -where did he go, you know?",exc
Ses03F_impro03,Ses03F_impro03_M,Uh huh. Oh-,
Ses03F_impro03,Ses03F_impro03_F,"And I'm like oh, he went to the- -the bathroom, but he didn't tell me, I didn't even notice him leaving. And all of a sudden, I swear to God, I'm sitting there and-",exc
Ses03F_impro03,Ses03F_impro03_F,he comes up onstage-- And the entire cast everyone just like,exc
Ses03F_impro03,Ses03F_impro03_M,oh-,
Ses03F_impro03,Ses03F_impro03_F,goes up there and everyone's clapping and he's standing there and they put a spotlight on him.,exc
Ses03F_impro03,Ses03F_impro03_M,"Oh, my God.",exc
Ses03F_impro03,Ses03F_impro03_F,"And I'm like freaking out. I'm like what the hell's going on, you know. I don't know what's going on. And so he's like standing there and then all of a sudden they give him a microphone-",exc
Ses03F_impro03,Ses03F_impro03_F,and he just starts doing like this little spiel about me and like,
Ses03F_impro03,Ses03F_impro03_F,"he asked me to marry him, like- onstage. I was like, I couldn't believe--and I had to walk up there and I was, like I think I tripped or something.",exc
Ses03F_impro03,Ses03F_impro03_M,Are you kidding me?,
Ses03F_impro03,Ses03F_impro03_M,"Wha- What'd you say? You said yes, right? [LAUGHTER]",
Ses03F_impro03,Ses03F_impro03_F,"Yeah, I said yes, but I, yeah, I mean,",exc
Ses03F_impro03,Ses03F_impro03_F,"I don't know- it just like took me, took me by surprise.",exc
Ses03F_impro03,Ses03F_impro03_F,He scored points.,hap
Ses03F_impro03,Ses03F_impro03_M,Did you get a standing ovation?,
Ses03F_impro03,Ses03F_impro03_F,"Oh, yeah. Everyone--yeah. And people--friends of ours were in the audience, I didn't know about, like family members.",hap
Ses03F_impro03,Ses03F_impro03_F,Yeah. It was great.,exc
Ses03F_impro03,Ses03F_impro03_M,Are you serious?,
Ses03F_impro03,Ses03F_impro03_F,"It was--I cried,",exc
Ses03F_impro03,Ses03F_impro03_M,"No, you deserve to cry. I mean, tears of happiness.",hap
Ses03F_impro03,Ses03F_impro03_F,"like a loser, I cried.",hap
Ses03F_impro03,Ses03F_impro03_F,"But, I don't know, I--it's so weird to think I'm marrying somebody 'cause I feel so young, you know?",hap
Ses03F_impro03,Ses03F_impro03_M,So where- where- where is this--have you talked about where it's going to be?,
Ses03F_impro03,Ses03F_impro03_F,No. No plans. or any- and probably,hap
Ses03F_impro03,Ses03F_impro03_F,"like I think I want to get married--I want to have two weddings. One here, then one in Europe.",hap
Ses03F_impro03,Ses03F_impro03_M,Hawaii? No.,
Ses03F_impro03,Ses03F_impro03_F,No. Hawaii's for honeymoons. But uh--,
Ses03F_impro03,Ses03F_impro03_M,Oh. Like Paris? On the Eiffel Tower?,
Ses03F_impro03,Ses03F_impro03_F,"Oh, maybe. I don't know. I've been there so many times. I think it's--we're going to get married in Spain and then we're going to get married here.",
Ses03F_impro03,Ses03F_impro03_M,He's rich enough. Maybe you can rent out the Eiffel Tower for your--,
Ses03F_impro03,Ses03F_impro03_M,"Oh, Jesus.",
Ses03F_impro03,Ses03F_impro03_M,That's awesome. [LAUGHTER] Marriage.,exc
Ses03F_impro03,Ses03F_impro03_F,Yeah. I'm so excited. [LAUGHTER].,exc
Ses03F_impro04,Ses03F_impro04_F,"I don't know, Brian, if they uh--it's been three years.",fru
Ses03F_impro04,Ses03F_impro04_M,"Hey, you just got to keep on going.",neu
Ses03F_impro04,Ses03F_impro04_F,"No, I don't know, I--maybe this isn't for me. You know, maybe this isn't the right business for me.",fru
Ses03F_impro04,Ses03F_impro04_M,"No, don't think like that.",neu
Ses03F_impro04,Ses03F_impro04_F,"I just, I see all these other people getting commercials and work and it's like I'm not getting anything.",sad
Ses03F_impro04,Ses03F_impro04_F,I have no money behind me. Nothing. I'm twenty five and--,fru
Ses03F_impro04,Ses03F_impro04_M,Russel Crowe wasn't forty until he got his big stuff.,neu
Ses03F_impro04,Ses03F_impro04_M,"If you really want to do it-I mean,",neu
Ses03F_impro04,Ses03F_impro04_F,So I'll have to wait twenty five years-,fru
Ses03F_impro04,Ses03F_impro04_M,you got to do.,neu
Ses03F_impro04,Ses03F_impro04_F,"-just going and auditioning and auditioning and rejection after refection, it's like--",fru
Ses03F_impro04,Ses03F_impro04_M,You could. You could. We just--,neu
Ses03F_impro04,Ses03F_impro04_M,we're just pooling our funds together.,neu
Ses03F_impro04,Ses03F_impro04_F,"I know, I just don't know if I can handle it. I mean, you're helping me so much financially it's like I can't survive on my own without you. I don't like that.",fru
Ses03F_impro04,Ses03F_impro04_M,You don't owe me anything.,neu
Ses03F_impro04,Ses03F_impro04_F,I feel like I'm not doing anything. Like I'm not giving anything into this world.,fru
Ses03F_impro04,Ses03F_impro04_M,"You are, you're going to class, you're learning, you're getting better. When you finally get that role you're going to be prepared.",neu
Ses03F_impro04,Ses03F_impro04_F,"Yeah, but what if I never make it? What if I studied all my life, this theatre, this acting, and I'm never going to get anywhere. I'm never going to be able to have a job.",fru
Ses03F_impro04,Ses03F_impro04_M,"Oh my God, Anna, you're still young. Don't even think about that.",neu
Ses03F_impro04,Ses03F_impro04_F,Time is passing by. Every year it's,fru
Ses03F_impro04,Ses03F_impro04_F,a part left than I can do.,fru
