scene,speaker,text,label,sentiment,label_filled
Ses03F_impro03,Ses03F_impro03_M,So how did he do it?,,neutral,exc
Ses03F_impro03,Ses03F_impro03_F,"Oh, man. So I was--okay, so we went to go see this show on Broadway, right? And it was The wed- the wed- The Lousy Chaperone. Have you seen that one?",,neutral,exc
Ses03F_impro03,Ses03F_impro03_M,yeah [LAUGHTER],exc,positive,exc
Ses03F_impro03,Ses03F_impro03_M,"Yeah, The Lousy Chaperone. [LAUGHTER] Uh huh.",exc,positive,exc
Ses03F_impro03,Ses03F_impro03_F,"Right. Right. Right. So, and there's like a whole like wedding scene in it. All right, not the--Drowsy, Drowsy [LAUGHTER] --not the Lousy. [LAUGHTER]. Um - So Drowsy. So I go to see this Drowsy Chaperone. And uh-",,neutral,exc
Ses03F_impro03,Ses03F_impro03_M,[LAUGHTER] Uh- Drowsy.,exc,positive,exc
Ses03F_impro03,Ses03F_impro03_F,"at the end of the performance, you know, like we're all clapping and stuff. And all of a sudden I look over and",exc,positive,exc
Ses03F_impro03,Ses03F_impro03_F,"Joe's gone. -where did he go, you know?",exc,positive,exc
Ses03F_impro03,Ses03F_impro03_M,Uh huh. Oh-,,neutral,exc
Ses03F_impro03,Ses03F_impro03_F,"And I'm like oh, he went to the- -the bathroom, but he didn't tell me, I didn't even notice him leaving. And all of a sudden, I swear to God, I'm sitting there and-",exc,positive,exc
Ses03F_impro03,Ses03F_impro03_F,he comes up onstage-- And the entire cast everyone just like,exc,positive,exc
Ses03F_impro03,Ses03F_impro03_M,oh-,,neutral,exc
Ses03F_impro03,Ses03F_impro03_F,goes up there and everyone's clapping and he's standing there and they put a spotlight on him.,exc,positive,exc
Ses03F_impro03,Ses03F_impro03_M,"Oh, my God.",exc,positive,exc
Ses03F_impro03,Ses03F_impro03_F,"And I'm like freaking out. I'm like what the hell's going on, you know. I don't know what's going on. And so he's like standing there and then all of a sudden they give him a microphone-",exc,positive,exc
Ses03F_impro03,Ses03F_impro03_F,and he just starts doing like this little spiel about me and like,,neutral,exc
Ses03F_impro03,Ses03F_impro03_F,"he asked me to marry him, like- onstage. I was like, I couldn't believe--and I had to walk up there and I was, like I think I tripped or something.",exc,positive,exc
Ses03F_impro03,Ses03F_impro03_M,Are you kidding me?,,neutral,exc
Ses03F_impro03,Ses03F_impro03_M,"Wha- What'd you say? You said yes, right? [LAUGHTER]",,neutral,exc
Ses03F_impro03,Ses03F_impro03_F,"Yeah, I said yes, but I, yeah, I mean,",exc,positive,exc
Ses03F_impro03,Ses03F_impro03_F,"I don't know- it just like took me, took me by surprise.",exc,positive,exc
Ses03F_impro03,Ses03F_impro03_F,He scored points.,hap,positive,hap
Ses03F_impro03,Ses03F_impro03_M,Did you get a standing ovation?,,neutral,exc
Ses03F_impro03,Ses03F_impro03_F,"Oh, yeah. Everyone--yeah. And people--friends of ours were in the audience, I didn't know about, like family members.",hap,positive,hap
Ses03F_impro03,Ses03F_impro03_F,Yeah. It was great.,exc,positive,exc
Ses03F_impro03,Ses03F_impro03_M,Are you serious?,,neutral,exc
Ses03F_impro03,Ses03F_impro03_F,"It was--I cried,",exc,positive,exc
Ses03F_impro03,Ses03F_impro03_M,"No, you deserve to cry. I mean, tears of happiness.",hap,positive,hap
Ses03F_impro03,Ses03F_impro03_F,"like a loser, I cried.",hap,positive,hap
Ses03F_impro03,Ses03F_impro03_F,"But, I don't know, I--it's so weird to think I'm marrying somebody 'cause I feel so young, you know?",hap,positive,hap
Ses03F_impro03,Ses03F_impro03_M,So where- where- where is this--have you talked about where it's going to be?,,neutral,hap
Ses03F_impro03,Ses03F_impro03_F,No. No plans. or any- and probably,hap,positive,hap
Ses03F_impro03,Ses03F_impro03_F,"like I think I want to get married--I want to have two weddings. One here, then one in Europe.",hap,positive,hap
Ses03F_impro03,Ses03F_impro03_M,Hawaii? No.,,neutral,hap
Ses03F_impro03,Ses03F_impro03_F,No. Hawaii's for honeymoons. But uh--,,neutral,hap
Ses03F_impro03,Ses03F_impro03_M,Oh. Like Paris? On the Eiffel Tower?,,neutral,hap
Ses03F_impro03,Ses03F_impro03_F,"Oh, maybe. I don't know. I've been there so many times. I think it's--we're going to get married in Spain and then we're going to get married here.",,neutral,hap
Ses03F_impro03,Ses03F_impro03_M,He's rich enough. Maybe you can rent out the Eiffel Tower for your--,,neutral,hap
Ses03F_impro03,Ses03F_impro03_M,"Oh, Jesus.",,neutral,hap
Ses03F_impro03,Ses03F_impro03_M,That's awesome. [LAUGHTER] Marriage.,exc,positive,exc
Ses03F_impro03,Ses03F_impro03_F,Yeah. I'm so excited. [LAUGHTER].,exc,positive,exc
Ses03F_impro04,Ses03F_impro04_F,"I don't know, Brian, if they uh--it's been three years.",fru,negative,fru
Ses03F_impro04,Ses03F_impro04_M,"Hey, you just got to keep on going.",neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,"No, I don't know, I--maybe this isn't for me. You know, maybe this isn't the right business for me.",fru,negative,fru
Ses03F_impro04,Ses03F_impro04_M,"No, don't think like that.",neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,"I just, I see all these other people getting commercials and work and it's like I'm not getting anything.",sad,negative,sad
Ses03F_impro04,Ses03F_impro04_F,I have no money behind me. Nothing. I'm twenty five and--,fru,negative,fru
Ses03F_impro04,Ses03F_impro04_M,Russel Crowe wasn't forty until he got his big stuff.,neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_M,"If you really want to do it-I mean,",neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,So I'll have to wait twenty five years-,fru,negative,fru
Ses03F_impro04,Ses03F_impro04_M,you got to do.,neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,"-just going and auditioning and auditioning and rejection after refection, it's like--",fru,negative,fru
Ses03F_impro04,Ses03F_impro04_M,You could. You could. We just--,neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_M,we're just pooling our funds together.,neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,"I know, I just don't know if I can handle it. I mean, you're helping me so much financially it's like I can't survive on my own without you. I don't like that.",fru,negative,fru
Ses03F_impro04,Ses03F_impro04_M,You don't owe me anything.,neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,I feel like I'm not doing anything. Like I'm not giving anything into this world.,fru,negative,fru
Ses03F_impro04,Ses03F_impro04_M,"You are, you're going to class, you're learning, you're getting better. When you finally get that role you're going to be prepared.",neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,"Yeah, but what if I never make it? What if I studied all my life, this theatre, this acting, and I'm never going to get anywhere. I'm never going to be able to have a job.",fru,negative,fru
Ses03F_impro04,Ses03F_impro04_M,"Oh my God, Anna, you're still young. Don't even think about that.",neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,Time is passing by. Every year it's,fru,negative,fru
Ses03F_impro04,Ses03F_impro04_F,a part left than I can do.,fru,negative,fru
Ses03F_impro04,Ses03F_impro04_M,"You're only twenty five, okay? Some people don't start until they're thirty five.",neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,Really?,,neutral,fru
Ses03F_impro04,Ses03F_impro04_M,Yeah.,neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,"I don't know, I just [BREATHING] I get frustrated",fru,negative,fru
Ses03F_impro04,Ses03F_impro04_M,What would you do- What would you do if you didn't? You can go to law school.,neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,That's the thing. I don't know. I don't know anything.,fru,negative,fru
Ses03F_impro04,Ses03F_impro04_F,Law school? Maybe.,fru,negative,fru
Ses03F_impro04,Ses03F_impro04_F,"I don't know. I don't know anything other than this, though, is the problem. This is my life. This is what I built everything about, you know.",,neutral,neu
Ses03F_impro04,Ses03F_impro04_M,See? So you can't just quit now.,neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,"I mean, I could go to law school, but I'm just not passionate about it, you know? Like I'm not--it doesn't drive me, it doesn't motivate me. I--",,neutral,fru
Ses03F_impro04,Ses03F_impro04_M,Have you been going to auditions and stuff?,neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,"Yeah. I mean, I get a call-back and stuff, but-",fru,negative,fru
Ses03F_impro04,Ses03F_impro04_F,"I just, I need a break. I need something to break me out.",fru,negative,fru
Ses03F_impro04,Ses03F_impro04_M,How's the job? Still waiting tables at Denny's?,neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,Yeah. Unfortunately.,,neutral,fru
Ses03F_impro04,Ses03F_impro04_F,"Yeah, so I go to--get an education for four years and I'm waiting tables at Denny's.",,neutral,fru
Ses03F_impro04,Ses03F_impro04_M,"Well, they tip well.",neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,[BREATHING] Brian-,fru,negative,fru
Ses03F_impro04,Ses03F_impro04_F,it's not funny. I just don't know what I'm going to do.,sad,negative,sad
Ses03F_impro04,Ses03F_impro04_M,Maybe you could start teaching. I don't know.,neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,"Yeah, I guess I could.",sad,negative,sad
Ses03F_impro04,Ses03F_impro04_M,"Go back to school. You know? Another three more years, get your master's.",neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,Yeah,sad,negative,sad
Ses03F_impro04,Ses03F_impro04_M,"Close to thirty. Oof, it's going to be tough.",neu,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,Thanks.,,neutral,neu
Ses03F_impro04,Ses03F_impro04_M,[LAUGHTER],,neutral,neu
Ses03F_impro04,Ses03F_impro04_F,[BREATHING],fru,negative,fru
Ses03F_impro05,Ses03F_impro05_F,"Look sir, I've been waiting for about an hour and my luggage still hasn't come. What's going on?",fru,negative,fru
Ses03F_impro05,Ses03F_impro05_M,"I'm sorry, Mrs. Rosenkrantz, but uh- I don't know what to tell you.",fru,negative,fru
Ses03F_impro05,Ses03F_impro05_F,"What do you mean, you don't know what to tell me? I have two luggage that I've been coming--they're coming--from France and I need them here. I'm home now. I need to go start working.",fru,negative,fru
Ses03F_impro05,Ses03F_impro05_M,Did you- Did you check with the lost and found?,fru,negative,fru
Ses03F_impro05,Ses03F_impro05_F,"Where? I don't know. The lost and found. What do you mean, lost and found?",ang,negative,ang
Ses03F_impro05,Ses03F_impro05_F,I had my luggage transferred here from Paris to L.A. and now I'm here and I need to be working and I have all my stuff in there.,fru,negative,fru
Ses03F_impro05,Ses03F_impro05_M,"Maybe it got lost. Did you think about that, mom?",fru,negative,fru
Ses03F_impro05,Ses03F_impro05_F,"Well, that's what I'm asking you. What--I don't know what happened to it.",fru,negative,fru
Ses03F_impro05,Ses03F_impro05_M,"Oh, not--we didn't lose it; maybe the airport lost it. Maybe someone stole it.",neu,neutral,neu
Ses03F_impro05,Ses03F_impro05_F,"Wait, sir. You're- You're completely not--what do you mean, stole it? How can they just steal it from an airplane? It was up in the air?",ang,negative,ang
Ses03F_impro05,Ses03F_impro05_M,"No, I mean, maybe in the little--going around thingy thing where bopper stole it from there.",fru,negative,fru
Ses03F_impro05,Ses03F_impro05_F,Okay. All I know is that I am supposed to have my language here right now. Right now. And it's not there. And you're supposed to help me because you work at the airport. So give me my luggage or tell me where the hell it is.,fru,negative,fru
Ses03F_impro05,Ses03F_impro05_M,Okay. What can we do is we can get your name and information and if it shows up we can send it to you so-- Wherever you stay,fru,negative,fru
Ses03F_impro05,Ses03F_impro05_F,"What do you mean, if it shows up? No, I need it now. I have my keys, I have my wallet, I have my money. I have thousands and thousands of dollars worth of stuff in there.",ang,negative,ang
Ses03F_impro05,Ses03F_impro05_F,Not to mention I have my work in there.,ang,negative,ang
Ses03F_impro05,Ses03F_impro05_M,"Well, I'll have you fill out some paperwork and see if you can get started on something.",fru,negative,fru
Ses03F_impro05,Ses03F_impro05_F,"And what if- what if it is lost? Well, what are you guys going to do for me?",ang,negative,ang
Ses03F_impro05,Ses03F_impro05_M,"You know, we'll file a complaint and we could possibly, you know, replace some of the things. I think-",,neutral,ang
Ses03F_impro05,Ses03F_impro05_M,and when you sign your ticket we could replace about fifteen percent of what's in the bag.,neu,neutral,neu
Ses03F_impro05,Ses03F_impro05_F,Fifteen percent?,ang,negative,ang
Ses03F_impro05,Ses03F_impro05_M,Up to a limit of twenty five dollars.,neu,neutral,neu
Ses03F_impro05,Ses03F_impro05_F,What? There- There's hundreds of thousands of dollars worth of stuff in there.,ang,negative,ang
Ses03F_impro05,Ses03F_impro05_M,"Whoa, maybe you should uh- have thought of a better way to send it than just in a bag, hmm? Did you think about that?",fru,negative,fru
Ses03F_impro05,Ses03F_impro05_F,"No, no, no. You don't understand. This is--these are my belongings in the luggage. And I went to Paris.",fru,negative,fru
Ses03F_impro05,Ses03F_impro05_F,"Sir, why are you laughing at me? This isn't funny.",fru,negative,fru
Ses03F_impro05,Ses03F_impro05_M,"I think that's kind of stupid, that you put a hundred thousands of dollars in the bag.",neu,neutral,neu
Ses03F_impro05,Ses03F_impro05_F,"Well I'm sorry, if I--no, it's not stupid. You are supposed to have my luggage.",,neutral,fru
Ses03F_impro05,Ses03F_impro05_M,Did you lock- Did you lock it even? You probably didn't even lock it.,fru,negative,fru
Ses03F_impro05,Ses03F_impro05_F,"No, they said I couldn't lock it.",ang,negative,ang
Ses03F_impro05,Ses03F_impro05_M,"[LAUGHTER], That's what they say.",,neutral,fru
Ses03F_impro05,Ses03F_impro05_F,Give me--I'm going to talk to your supervisor. Give me your supervisor. I want to talk to your supervisor right now.,ang,negative,ang
Ses03F_impro05,Ses03F_impro05_M,"Okay, let me get him.Oh, guess who the supervisor is? It's me.",neu,neutral,neu
Ses03F_impro05,Ses03F_impro05_M,"What, do you have questions?",neu,neutral,neu
Ses03F_impro05,Ses03F_impro05_F,"Well, get- I want the C.E.O. then.",ang,negative,ang
Ses03F_impro06,Ses03F_impro06_M,How you doing?,neu,neutral,neu
Ses03F_impro06,Ses03F_impro06_F,Okay.,sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,Yeah. Wow.,sad,negative,sad
Ses03F_impro06,Ses03F_impro06_M,We're all going to miss him.,neu,neutral,neu
Ses03F_impro06,Ses03F_impro06_F,"Mmm hmm. I never knew it was going to be this hard, you know.",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,It's weird 'cause it's like you expected it to happen and eventually-,sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,"he had cancer, you know?",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_M,"Mmm, Hmm.",,neutral,sad
Ses03F_impro06,Ses03F_impro06_F,"They thought he got--would get better and he did, and then it just- things turned bad.",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,"Turned around for the worst, you know.",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_M,"I didn't know him, Tricia, but uh- I heard that he was a great man.",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,He was amazing.,sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,I loved that boy.,sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,"We did everything together, you know.",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,"It's weird, I think. I feel so alone, you know? What am I going to do now? Now that he's gone.",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,He's so young. It seems so--,sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,so wrong in so many ways.,sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,"His poor parents. You know, it's their only son.",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_M,yeah.,neu,neutral,neu
Ses03F_impro06,Ses03F_impro06_F,"Kind of a whole year. I mean, he suffered with this, this monster, this thing, this disease.",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_M,"He was in chemo the whole time, right?",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,Yeah.,,neutral,sad
Ses03F_impro06,Ses03F_impro06_M,And he just got that baseball scholarship.,sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,"I know. He was, he had so much going for him.",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,"So handsome, so young, so gifted.",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,So talented.,sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,"Such a sweet person, you know?",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_M,How's his parents doing?,sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,Not very good.,sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,"Can you imagine, though, you know, as a parent, just losing a kid? Twenty-two years old.",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,"It's weird, I kind of feel like part of me is gone now, you know?",sad,negative,sad
Ses03F_impro06,Ses03F_impro06_F,Because this other half was just kind of like ripped away.,sad,negative,sad
