data_split,dialogue_id,original_id,speaker,utterance,emotion,sentiment
train,dailydialog-train-5651,train-5651,system,"No, I didn't. My brother was very good and I did quite a lot of homework.",neutral,neutral
train,dailydialog-train-5651,train-5651,user,Didn't you even want to go to the cinema?,neutral,neutral
train,dailydialog-train-5651,train-5651,system,Not really. I watched television for an hour.,neutral,neutral
train,dailydialog-train-5651,train-5651,user,What was on television last night?,neutral,neutral
train,dailydialog-train-5651,train-5651,system,Boxing. It was excellent.,happiness,positive
train,dailydialog-train-5651,train-5651,user,"Oh. I enjoy watching boxing on television, too. What a pity I missed it last night!",sadness,negative
train,dailydialog-train-5651,train-5651,system,What did you do last night?,neutral,neutral
train,dailydialog-train-5651,train-5651,user,I went to a boxing match in the sports stadium.,neutral,neutral
train,dailydialog-train-5652,train-5652,user,"Hello sir, may I help you?",neutral,neutral
train,dailydialog-train-5652,train-5652,system,"Yeah, I accidentally dropped my phone in the toilet.",neutral,neutral
train,dailydialog-train-5652,train-5652,user,"I see. Well, you have come to the right place. We have over one hundred models of more than twenty leading mobile phone manufacturers.",happiness,positive
train,dailydialog-train-5652,train-5652,system,"Sounds good. I don't want it to be too expensive, maybe something mid-range.",happiness,positive
train,dailydialog-train-5652,train-5652,user,"We have this new ETC smart phone. It comes with the Android OS so you can download applications. It also has a built-in camera, mp3 player and touch screen. It works on the 3G network so you have fast access to the internet wherever you are.",neutral,neutral
train,dailydialog-train-5652,train-5652,system,What about Wi-fi?,neutral,neutral
train,dailydialog-train-5652,train-5652,user,Of course! You can access the internet from any hotspot as well as from home.,happiness,positive
train,dailydialog-train-5652,train-5652,system,One last thing. Is it waterproof?,neutral,neutral
train,dailydialog-train-5653,train-5653,user,Can you change American dollars into French francs?,neutral,neutral
train,dailydialog-train-5653,train-5653,system,Yes. How much do you want?,neutral,neutral
train,dailydialog-train-5653,train-5653,user,Fifty dollars. What is the exchange rate today?,neutral,neutral
train,dailydialog-train-5653,train-5653,system,One dollar to five francs. Is that all right?,neutral,neutral
train,dailydialog-train-5653,train-5653,user,"Yes, please. And you can cash my traveler's check, can't you?",neutral,neutral
train,dailydialog-train-5653,train-5653,system,"Of course, we can.",neutral,neutral
train,dailydialog-train-5653,train-5653,user,I want to be here tomorrow. What are your business hours?,neutral,neutral
train,dailydialog-train-5653,train-5653,system,10 o'clock in the morning to 2 o'clock in the afternoon.,neutral,neutral
train,dailydialog-train-5653,train-5653,user,Thank you.,neutral,neutral
train,dailydialog-train-5653,train-5653,system,Not at all.,neutral,neutral
train,dailydialog-train-5654,train-5654,user,"We like your product, and are interested in placing an order with you as soon as possible.",neutral,neutral
train,dailydialog-train-5654,train-5654,system,"Well, we can proceed with the order until after the Christmas holidays. Our factories will be closed for another week.",neutral,neutral
train,dailydialog-train-5654,train-5654,user,That's all right. We will send you a purchase order in one week. I hope you will be able to take care of it.,neutral,neutral
train,dailydialog-train-5654,train-5654,system,"No problem. Once we get your purchase order, we will begin the execution of the order right away.",neutral,neutral
train,dailydialog-train-5654,train-5654,user,"Thanks. We need the products in less than one month, because we have a big deal with another company. By the way, will payment against delivery be OK?",neutral,neutral
train,dailydialog-train-5654,train-5654,system,That will be fine. And I can promise you that you'll get the goods about two weeks after we get your purchase order.,neutral,neutral
train,dailydialog-train-5655,train-5655,user,Hello. May I speak to David?,neutral,neutral
train,dailydialog-train-5655,train-5655,system,Who?,neutral,neutral
train,dailydialog-train-5655,train-5655,user,David Bush.,neutral,neutral
train,dailydialog-train-5655,train-5655,system,There's nobody here by that name.,neutral,neutral
train,dailydialog-train-5655,train-5655,user,"Sorry, I dialed the wrong number.",sadness,negative
train,dailydialog-train-5656,train-5656,user,"What would you like to order, sir?",neutral,neutral
train,dailydialog-train-5656,train-5656,system,I'd like to try some Chinese food.,neutral,neutral
train,dailydialog-train-5656,train-5656,user,We serve different styles of Chinese food here. But I'm not sure which one do you prefer.,neutral,neutral
train,dailydialog-train-5656,train-5656,system,I have no idea. Could you recommend some to me?,neutral,neutral
train,dailydialog-train-5656,train-5656,user,"Well. Cantonese food is rather light, Beijing food is heavy, and Sichuan food is usually hot and spicy.",neutral,neutral
train,dailydialog-train-5656,train-5656,system,"Oh, I see. I'd like to have hot food.",neutral,neutral
train,dailydialog-train-5656,train-5656,user,"If so, I suggest you have a taste for Sichuan food. Most Sichuan dishes are spicy and hot, but they have different tastes.",neutral,neutral
train,dailydialog-train-5656,train-5656,system,Really? So do you have some specialties?,neutral,neutral
train,dailydialog-train-5656,train-5656,user,Yes. Roasted Crispy Chicken and Spicy Beef are our specialties.,neutral,neutral
train,dailydialog-train-5656,train-5656,system,All right. I'll have them.,neutral,neutral
train,dailydialog-train-5657,train-5657,user,"Hi, Dave. You're early.",neutral,neutral
train,dailydialog-train-5657,train-5657,system,So you knew it was me?,neutral,neutral
train,dailydialog-train-5657,train-5657,user,I had an idea.,neutral,neutral
train,dailydialog-train-5657,train-5657,system,"Look, before we get into the secret admirer thing, I want to talk to you about WebTracker.",neutral,neutral
train,dailydialog-train-5657,train-5657,user,I'm sorry. I know you feel betrayed.,neutral,neutral
train,dailydialog-train-5657,train-5657,system,So you're really planning to quit invoking and switch over to WebTracker?,neutral,neutral
train,dailydialog-train-5657,train-5657,user,My mind is made up.,neutral,neutral
train,dailydialog-train-5658,train-5658,user,Want to send out for some Chinese?,neutral,neutral
train,dailydialog-train-5658,train-5658,system,Some what?,neutral,neutral
train,dailydialog-train-5658,train-5658,user,"Some Chinese food. I'm hungry, and there's a take-out restaurant near here. We can have them deliver and then watch the news on TV while we eat.",neutral,neutral
train,dailydialog-train-5658,train-5658,system,"No, I'd rather go out. The Chinese food here is rather different from what I had at home. Maybe we can try some other food today... What about that all-you-can-eat place we passed the other day, the one over in the shopping center?",neutral,neutral
train,dailydialog-train-5658,train-5658,user,"Okay. I could go for that. It's called Al's Steakhouse. They also have great fried fish, and I love their salad bar. You can go back to refill 1 your plate as often as you like.",neutral,neutral
train,dailydialog-train-5658,train-5658,system,Is that the place that serves such large portions of meat?,neutral,neutral
train,dailydialog-train-5658,train-5658,user,"Yes, their steaks are enormous. Sometimes I can't finish what I'Ve ordered.",neutral,neutral
train,dailydialog-train-5658,train-5658,system,What if that happens to me? I hate to let food go to waste.,neutral,neutral
train,dailydialog-train-5658,train-5658,user,Don't worry. We'll just get a doggie bag.,neutral,neutral
train,dailydialog-train-5659,train-5659,user,We're leaving now.,neutral,neutral
train,dailydialog-train-5659,train-5659,system,Here's your bill.,neutral,neutral
train,dailydialog-train-5659,train-5659,user,Right. And would you please forward our mail to this address?,neutral,neutral
train,dailydialog-train-5659,train-5659,system,Certainly.,neutral,neutral
train,dailydialog-train-5659,train-5659,user,Thank you. Goodbye.,happiness,positive
train,dailydialog-train-5659,train-5659,system,Goodbye. Hope to see you again.,happiness,positive
train,dailydialog-train-5660,train-5660,user,"Good afternoon, sir, is there anything I can do for you?",neutral,neutral
train,dailydialog-train-5660,train-5660,system,Yes. I can't find my sweater. I have my laundry sent to you yesterday but when the washing is done. I find my swatter missing.,anger,negative
train,dailydialog-train-5660,train-5660,user,"Well, it's our fault. We are sorry for that. Would you please fill out the form? We will pay for you.",neutral,neutral
train,dailydialog-train-5660,train-5660,system,That's fine. Maybe you should be more careful.,neutral,neutral
train,dailydialog-train-5661,train-5661,user,What should I prepare for the recruitment fair?,neutral,neutral
train,dailydialog-train-5661,train-5661,system,You should wear a formal dress and be confident.,neutral,neutral
train,dailydialog-train-5661,train-5661,user,What application materials should I take?,neutral,neutral
train,dailydialog-train-5661,train-5661,system,You should take several resumes and some copies of your graduate diploma.,neutral,neutral
train,dailydialog-train-5662,train-5662,user,Who finances the magazine?,neutral,neutral
train,dailydialog-train-5662,train-5662,system,I don't know exactly. I only hear it's financed by a famous film star.,neutral,neutral
train,dailydialog-train-5662,train-5662,user,Does it have a large circulation?,neutral,neutral
train,dailydialog-train-5662,train-5662,system,"Yes, so it really doesn't matter who offers the money. The paper itself is profitable.",neutral,neutral
