scene_id,speaker,text,emotion
536,Rachel,"I mean why, of all people would you want to go out with Chip?!",surprise
536,Monica,"Look, you and I went to different high schools...",neutral
536,Rachel,"Okay, that doesn’t help me, because we went to the same high school.",neutral
536,Monica,"You went to one where you were popular, and you got to ride off Chip’s motorcycle, and wear his letterman jacket.",neutral
536,Monica,I went to one where I wore a band uniform they had to have specially made.,sadness
536,Rachel,They had to have that specially made?!,surprise
536,Monica,It was a project for one of the Home Ec classes.,neutral
536,Rachel,"Oh my God, they told us that was for the mascot!",surprise
536,Monica,"Back then, I thought that I would never, ever get the chance to go out with a Chip Matthews, and now he’s-he’s called me up and asked me out.",surprise
536,Monica,And the fat girl inside of me really wants to go.,joy
536,Monica,I-I owe her this.,neutral
536,Monica,I never let her eat.,neutral
536,Rachel,"Oh, you go out with him.",neutral
536,Monica,"Oh, really?!",surprise
536,Rachel,"Yeah. Just, if it’s possible, could you leave him somewhere and go have sex with another guy?",neutral
536,Monica,I’ll try.,neutral
537,Joey,"Hey! Tall guy! Hey, listen, I wanted to talk to you about that girl that you’re dancing with.",neutral
537,Joey,"Yeah, yeah, okay.",neutral
537,Joey,"Uh, look buddy, I came with that girl, and I had this plan to kiss her at the new years countdown – I’m trying to win her over, so I was wondering if..",joy
537,Joey,"Oh come on man, you can dance with my partner, she’s real, uh, mellow!",anger
537,Joey,"Well, I was hoping after tonight that maybe I could you know",neutral
538,Rachel,"Ross, get over it! It’s not like she hates you.",anger
538,Ross,Yeah but,sadness
538,Rachel,"Ross, she’s not weird, she just wants her stuff to be one of a kind.",neutral
538,Ross,Huh. Y’know what’s not one of a kind? A twin!,anger
538,Rachel,"Ooh, Phoebe’s here! Okay, let’s turn out all the lights and we’ll just watch the movie!",joy
538,Phoebe,"Okay. Hey—Ooh, cool sheets!",joy
538,Ross,"Oh, you like it? You wanna know where I got it?",joy
538,Phoebe,Sure!,joy
538,Rachel,He got it a flea market!,joy
538,Phoebe,"You bought your sheets at a flea market? Ross come on, you gotta loosen the purse strings a little.",disgust
539,Rachel,And Joey?,neutral
539,Joey,How do you think she's doing?,neutral
539,Rachel,Am I the only one who doesn't think that she's hot? Ross?,surprise
539,Ross,"Eh, I mean, I mena she's not unattractive but hot? I ....",surprise
539,Rachel,Thank you!,joy
539,Chandler,Now that Rachel's gone?,neutral
539,Rachel,So hot I cried myself to sleep last night.,sadness
540,Monica,"Oh, god help us.",sadness
540,Joey,What?,surprise
540,Monica,Ugly Naked Guy's laying kitchen tile. Eww!,disgust
540,Joey,"Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.",disgust
540,Joey,"I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?",sadness
541,Ross,"So honey, this morning was fun, huh? Me hopping in on you in the shower there.",joy
541,Carol,Yeah! And maybe someday we could get a place with two bathrooms.,joy
541,Ross,"Look Carol umm, I was, I was thinking maybe uh, maybe we can spice things up a little.",neutral
541,Carol,What do you mean?,surprise
541,Ross,Carol our sex life is—it’s just not working,sadness
541,Ross,Hey there little fella!,joy
541,Ross,"Hey, uh-hey, why don’t we get some shoes on ya, huh?",neutral
541,Ross,"Hey, why don’t you show dad how you can put your shoes on, in your room!",joy
541,Ross,Yay!,joy
541,Ben,Yay!,joy
541,Ross,Yay!,joy
541,Ross,"Seriously, our sex life… I was thinking, maybe I don’t know, we could try some-some new things.",neutral
541,Ross,For fun?,neutral
541,Carol,Like what?,surprise
541,Ross,"Well I don’t know umm,  what if we were too tie each other up?",joy
541,Ross,"Umm, some people eat stuff off one another.",neutral
541,Ross,Nah!,disgust
541,Ross,"Umm, y’know we-we could try dirty talk?",neutral
541,Ross,"Umm, we could, we could have a threesome.",neutral
541,Carol,I love that idea!,joy
542,Rachel,So who’s idea was it to put everybody in the diner on skates?,neutral
542,Monica,"Oh, some idiot customer put a suggestion in the suggestion box.",anger
542,Phoebe,"Oh my God, they took my idea!",surprise
542,Monica,That was you?!,surprise
542,Phoebe,"Yeah! Okay, here you go.",joy
542,Gunther,"Rachel, I made you a cocoa.",neutral
542,Phoebe,"Oh my God, are you guys okay?",surprise
542,Gunther,Are you all right?,surprise
542,Joey,Oh my.,surprise
543,Rachel,Sit!,anger
543,Joshua,Hi.,neutral
543,Rachel,"Oh my gosh, Joshua!",surprise
544,Joshua,All those things I said about not being ready,neutral
544,Rachel,They’re not true?,fear
544,Joshua,"No, they’re-they’re all true.",neutral
544,Rachel,Oh.,joy
544,Joshua,But,neutral
544,Rachel,"Oh! Oh, I love that but.",surprise
544,Rachel,You wanna go inside and have some coffee?,neutral
544,Joshua,Yeah.,neutral
544,Rachel,Okay.  Every time.,neutral
545,Monica,"What, Phoebe, did you whip the potatoes? Ross needs lumps!",anger
545,Phoebe,"Oh, I'm sorry, oh, I just, I thought we could have them whipped and then add some peas and onions.",sadness
545,Monica,Why would we do that?,surprise
545,Phoebe,"Well, 'cause then they'd be like my mom used to make them, you know, before she died.",sadness
545,Monica,"Ok, three kinds of potatoes coming up.",neutral
545,Rachel,"Ok, good-bye you guys. Thanks for everything.  Oh, sorry! Oh, sorry!",joy
545,Chandler,The most unbelievable thing has happened. Underdog has just gotten away.,surprise
545,Joey,The balloon?,neutral
545,Chandler,"No, no, the actual cartoon character. Of course the balloon. It's all over the news. Right before he reached",neutral
545,Rachel,"I can't, I gotta go.",neutral
545,Chandler,Come on. An 80-foot inflatable dog let loose over the city. How often does that happen?,surprise
545,Phoebe,Almost never.,anger
545,Monica,Got the keys?,neutral
545,Rachel,Ok.,neutral
546,Monica,What d'you think?,neutral
546,Joey,Lot of things.,neutral
546,Rachel,Which one do you think she is?,neutral
546,Teacher,May I help you?,neutral
546,Monica,"Oh, no thanks, we're just here to observe.",neutral
546,Teacher,You don't observe a dance class. You,neutral
546,Rachel,What does she mean?,neutral
546,Phoebe,I think she means  'You,neutral
546,Monica,"Okay, d'y'see anybody you think could be me?",anger
546,Teacher,People! Last time there were some empty yoghurt containers lying around after class. Let's not have that happen again!,anger
546,Rachel,She could be you.,neutral
546,Teacher,"Let's get started. Five, six, a-five six seven eight...",neutral
546,Monica,"Okay, I'm not getting this!",anger
546,Phoebe,I'm totally getting it!,joy
546,Monica,Did you ever feel like sometimes you are just so unbelievably uncoordinated?,sadness
546,Rachel,What? You just click when they click.,surprise
546,Teacher,"Alright people, now everyone grab a partner.",neutral
546,Phoebe,"Okay. And, my, dead, mother, says, you, are, it. I'm with Rachel.",neutral
546,Monica,Great. It's gym class all over again.,disgust
547,Rachel,"I'm not crazy, right? I mean, it was never like that.",surprise
547,Barry,"Nooo, it wasn't.",neutral
547,Rachel,"Ooh, and it's so nice having this little sink here...",joy
548,Chandler,"Oh, ain't this nice? It's so quiet, I could just lie here all day.",joy
548,Monica,I know,neutral
548,Rachel,Open your drapes! Open your drapes!,joy
548,Chandler,I'm so glad we've got adjoining rooms!,joy
548,Monica,The sun is out!,joy
548,Chandler,Hey! Remember when I had corneas?,anger
548,Monica,"Ok listen, you go down to the pool and reserve the chairs, and I'll get the magazines and the lotion.",neutral
548,Chandler,Ladies? Ross's speech is in 45 minutes.,neutral
548,Ross,"Walls are pretty thin, guys!",anger
549,Joey,"Hi uh, I’m Joey Tribbiani and with all do respect I’d like to donate some fluids.",joy
549,Receptionist,"We’re actually at the end of one of our research cycles, so we’re not looking for applicants right now.",neutral
549,Joey,"Oh that’s too bad. I’ve kinda been saving up.  Uh, are you sure there’s no studies I can participate in?",sadness
549,Receptionist,"Well, here’s a schedule of what’s coming up.",neutral
549,Joey,Thanks.  Well but this one starts now.,neutral
549,Receptionist,"Oh that one is available now, but only identical twins are eligible. It’s a twins study.",neutral
549,Joey,"But it’s $2,000.",surprise
549,Receptionist,Sorry.,sadness
549,Joey,Well how about this one? Testing the effects of Joey Tribbiani on attractive nurse receptionists.,neutral
549,Receptionist,"We already got the results back on that on, and they’re not good.",joy
550,Monica,Hey! How’s it goin’?,neutral
551,Phoebe,"Well, not much has changed in the last five minutes.",neutral
551,Monica,Yes it has! I made cookies!,joy
551,Phoebe,Oh that’s all right. I’m still full from your homemade potato chips.,neutral
551,Monica,But you should eat them now because they’re hot from the oven.,joy
551,Phoebe,Okay.,neutral
551,Monica,"Oh-ho! But not in here! Can’t eat ‘em in bed, remember? No crumbies!",joy
551,Phoebe,"Okay, I’ll be out in a second.",neutral
551,Monica,Okay!,neutral
551,Monica,What are you doing?,neutral
551,Phoebe,That doesn’t lock does it?,neutral
552,Monica,"You know, it still smells like monkey in there.",disgust
552,Julie,That saves us a conversation.,neutral
552,Chandler,"Well, listen, this has been great but I'm officially wiped.",neutral
552,Joey,"Me too, we should get goin'.",neutral
552,Stephanie,No.,neutral
553,Monica,"Okay, here comes another camera.",neutral
553,Ross,Right. No biggie. Stay loose.,neutral
553,Ross,Why do they keep doing that?,neutral
553,Monica,"If we wanna get on camera, I think we have to get up on one of those platforms.",neutral
553,Monica,They’ve been taping those people up there all day.,neutral
553,Ross,Right.,neutral
553,Ross,"Hey, what’d you guys do to get up on there?",joy
553,Monica,Oh yeah? Well when you learned how to dance did you forget how to put on underpants?,joy
553,Ross,Yeah!,joy
553,Janine,Hey! You’re a good dancer!,surprise
553,Joey,Really?,surprise
553,Janine,"Yeah, well you’d be better if you just loosened your hips a little.",neutral
553,Joey,What do you mean?,neutral
553,Janine,Like this.,neutral
553,Janine,"That’s it, feel the rhythm. That’s better.",neutral
553,Joey,Uh-huh.,neutral
553,Director,"Okay, you’re dancing with that girl over there.",neutral
553,Joey,No-no-no-no-no we came together!,joy
553,Director,"I don’t see it.  You are dancing with the tall guy over there. Tall guy, raise your hand!",neutral
553,Joey,"No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.",sadness
553,Director,"Really, y’think so? I don’t..",anger
554,Rachel,Why aren’t you home yet?!,anger
554,Monica,Is someone there?,anger
554,Rachel,"Oh yes, it’s me! Sorry!",neutral
554,Chandler,What are you doing here?,neutral
554,Rachel,"Uh, I’m just, I’m just looking out your window. At-at the view. What are you guys doing?",neutral
554,Chandler,We got some,neutral
554,Rachel,"Oh, he brought her back to his apartment.",neutral
554,Monica,Who?  Is that your sister?,surprise
554,Rachel,"Ugh, she",neutral
554,Monica,"God, Ross is on a date with your sister! How weird is that?!",disgust
554,Rachel,"Oh my God, look-look he’s taking off her clothes!",sadness
554,Chandler,He’s taking off her coat!,disgust
554,Rachel,"Oh, this is just terrible.",disgust
555,Elizabeth,Ross! Wait!,sadness
555,Ross,"Elizabeth, thank God! I was just thinking about",joy
555,Elizabeth,You suck!!,anger
555,Ross,What?!,anger
555,Ross,"Okay, break-up’s still on!",anger
556,Joey,Hey.,neutral
556,Ross,Hey.,neutral
556,Joey,"Look, I understand if you came by to hit me, I deserve it.",sadness
556,Ross,"No, I don’t want to hit you.",neutral
556,Joey,Oh what then? Kick me?,anger
556,Ross,No.,neutral
556,Joey,What do I do?,surprise
557,Katie,"Well, the delivery went out to you and I realized they forgot this.",neutral
557,Ross,"Ah, must’ve been fairly obvious since it was the only thing left in your store.",neutral
557,Katie,"Listen, to be honest, home deliveries are really a part of my job description.",neutral
557,Ross,Oh.,neutral
557,Katie,Oh uh…I actually came here to ask you out.,fear
557,Ross,"Oh! Wow! Uh, yeah! That sounds great. I’m just gonna put this  back in my pocket, pretend",joy
557,Katie,Sure!,joy
557,Rachel,Horny bitch.  No! You’re a horny bitch! Noooo! You’re the horny bitch! No! You’re a horny bitch!,anger
558,Rachel,Chandler!! You have the best taste in men!,joy
558,Chandler,"Well, like father, like son.",neutral
558,Rachel,Patrick and I had such a great time last night! I mean I think this could maybe turn into something serious.,joy
558,Chandler,Really?! I-I thought you weren’t looking for something serious? I thought you were looking for some kind of a fling.,surprise
558,Rachel,"Well, y'know, possibly.  You didn’t tell him that, though? Right?",fear
558,Chandler,"Ummmmmmmm, no.",neutral
558,Rachel,You told this guy that I was looking for a fling?! You don’t tell the guy that!,anger
558,Rachel,"Oh, between you telling him that I wanted to have a fling and me putting out on the first date—oh, he’s so gonna get the wrong idea.",sadness
559,Chandler,"Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked.",neutral
559,All,"Oh, yeah. Had that dream.",neutral
559,Chandler,"Then I look down, and I realize there's a phone... there.",surprise
559,Joey,Instead of...?,surprise
559,Chandler,That's right.,neutral
559,Joey,Never had that dream.,neutral
559,Phoebe,No.,neutral
559,Chandler,"All of a sudden, the phone starts to ring.",neutral
560,Monica,Honey! Dinner’s ready!,joy
560,Joey,What’s my little chef got for me tonight?,joy
560,Monica,Your favorite!,joy
560,Joey,"Ho-ho-ho,  fried stuff with cheese!",joy
560,Monica,Yep! And lot’s of it!,joy
560,Joey,Thanks sweetheart. Give me a little sugar here.  Okay.,joy
560,Monica,"Okay, in we go.",joy
560,Joey,Here we go! Here we go! Here we go!  How you doin’?,joy
561,Monica,"Something went wrong with Underdog, and they couldn't get his head to inflate.",neutral
561,Monica,"So anyway, um, his head is like flopping down Broadway, right, and I'm just thinking... how inappropriate this is.",joy
