scene_id,utterance_id,speakers,transcript,emotion,turn_id,predicted_sentiment
s03_e11_c04,s03_e11_c04_u012,Rachel Green,"Oh well then, so I'm just going to go back to talking to my friend here. And you can go back to enjoying your little hamburger.",Mad,9,negative
s03_e11_c04,s03_e11_c04_u013,Guy,"Ah, just one other thing.",Joyful,10,neutral
s03_e11_c04,s03_e11_c04_u014,Rachel Green,Yes?!,Scared,11,negative
s03_e11_c04,s03_e11_c04_u015,Guy,"I ah, I work at Bloomingdale's and I might know of a job possibility if your, if your interested?",Peaceful,12,neutral
s03_e11_c04,s03_e11_c04_u016,Rachel Green,Do you want my pickle?,Neutral,13,negative
s03_e11_c06,s03_e11_c06_u002,Ross Geller,"So, he's just a nice guy. You really think this Mark doesn't want anything in exchange for helping him?",Joyful,0,neutral
s03_e11_c06,s03_e11_c06_u003,Rachel Green,"Well, I assume I'll have to take showers with him, but y'know, that's true of any job.",Powerful,1,neutral
s03_e11_c06,s03_e11_c06_u005,Monica Geller,How ya feelin'?,Peaceful,2,neutral
s03_e11_c06,s03_e11_c06_u006,Chandler Bing,"Well, my apartment isn't there anymore, because I drank it.",Peaceful,3,negative
s03_e11_c06,s03_e11_c06_u007,Phoebe Buffay,Where'd you get too? We lost you after you opened up all the presents.,Sad,4,negative
s03_e11_c06,s03_e11_c06_u008,Ross Geller,Yeah.,Neutral,5,neutral
s03_e11_c06,s03_e11_c06_u009,Chandler Bing,"Yeah, I ended up in the storage room, and not alone.",Joyful,6,negative
s03_e11_c06,s03_e11_c06_u010,#ALL#,Woooo hoooo!!!,Joyful,7,positive
s03_e11_c06,s03_e11_c06_u011,Chandler Bing,"Ow, no 'woo-hooing,' no 'woo-hooing.'",Joyful,8,negative
s03_e11_c06,s03_e11_c06_u012,Phoebe Buffay,"Why, what happened?",Scared,9,negative
s03_e11_c06,s03_e11_c06_u013,Chandler Bing,"Ah, I fooled around with Joey's sister. Well, that's not the worst part.",Powerful,10,negative
s03_e11_c06,s03_e11_c06_u014,Monica Geller,What is the worse part?,Scared,11,negative
s03_e11_c06,s03_e11_c06_u015,Chandler Bing,I can't remember which sister.,Sad,12,negative
s03_e11_c06,s03_e11_c06_u016,Ross Geller,You see what men do! Don't tell me men are not nice! This is men!!,Mad,13,negative
s03_e11_c08,s03_e11_c08_u002,Rachel Green,Did he call? Did Mark call?,Scared,0,neutral
s03_e11_c08,s03_e11_c08_u003,Monica Geller,"No honey, I'm sorry, but the weekend's not over yet.",Sad,1,negative
s03_e11_c08,s03_e11_c08_u004,Rachel Green,"Oh. Oh my God, is that Phoebe?",Scared,2,positive
s03_e11_c08,s03_e11_c08_u005,Monica Geller,I guess they're back from their date.,Peaceful,3,neutral
s03_e11_c08,s03_e11_c08_u007,Rachel Green,Music. Very nice.,Joyful,4,positive
s03_e11_c08,s03_e11_c08_u009,Monica Geller,Oh my God!,Scared,5,positive
s03_e11_c08,s03_e11_c08_u010,Rachel Green,"So, how are you?",Powerful,6,neutral
s03_e11_c08,s03_e11_c08_u011,Monica Geller,I am good. I finished my book.,Joyful,7,neutral
s03_e11_c08,s03_e11_c08_u013,Rachel Green,"Oh yeah, what's it about?",Powerful,8,neutral
s03_e11_c08,s03_e11_c08_u014,Monica Geller,I don't remember. Do you wanna take a walk?,Peaceful,9,neutral
s03_e11_c08,s03_e11_c08_u015,Rachel Green,"Yeah, I do.",Joyful,10,neutral
s03_e11_c09,s03_e11_c09_u002,Ross Geller,Dear Mary-Angela. Hi. How's it going. This is the hardest letter I've ever had to write. What the hell's a matter with you? How do you think Joey's going to react when he finds out that you blew off his sister with a letter?,Neutral,0,negative
s03_e11_c09,s03_e11_c09_u003,Chandler Bing,"Well, that's the part where you tell him that I moved to France. When actually I'll be in Cuba.",Peaceful,1,neutral
s03_e11_c09,s03_e11_c09_u004,Ross Geller,"All right, look, look, you've got to do this yourself, okay in person. At least you know her name. You just go to the house and you ask for Mary-Angela, okay, when which ever one she is comes to the door, you take her for a walk, you let her down easy.",Peaceful,2,negative
s03_e11_c09,s03_e11_c09_u005,Chandler Bing,What if Mary-Angela comes to the door and I ask for Mary-Angela?,Scared,3,negative
s03_e11_c09,s03_e11_c09_u006,Ross Geller,Where in Cuba?,Joyful,4,neutral
s03_e11_c10,s03_e11_c10_u002,Chandler Bing,"Joey, what-wh-wh-wha-wh-wha-wh-wha-wh-wha-what are you doing here?",Scared,0,neutral
s03_e11_c10,s03_e11_c10_u003,Joey Tribbiani,Waiting for my Grandma to finish my laundry. What about you?,Neutral,1,neutral
s03_e11_c10,s03_e11_c10_u004,Chandler Bing,I'm here to see Mary-Angela.,Neutral,2,neutral
s03_e11_c10,s03_e11_c10_u005,Joey Tribbiani,"You are so the man! Now look, listen, listen, you got to be cool, 'cause my Grandma doesn't know about you two yet, and you do not want to tick her off. She was like the sixth person to spit on Mussolini's hanging body. Yeah.",Powerful,3,positive
s03_e11_c10,s03_e11_c10_u006,Chandler Bing,Where's Mary-Angela?,Neutral,4,neutral
s03_e11_c10,s03_e11_c10_u007,Joey Tribbiani,She's right in there.,Neutral,5,neutral
s03_e11_c10,s03_e11_c10_u009,Joey's Sisters,"Hey, Chandler!",Joyful,6,positive
s03_e11_c13,s03_e11_c13_u002,Rachel Green,Hey!,Joyful,0,positive
s03_e11_c13,s03_e11_c13_u003,Ross Geller,Hi!,Joyful,1,positive
s03_e11_c13,s03_e11_c13_u004,Rachel Green,What are you doing here?,Peaceful,2,neutral
s03_e11_c13,s03_e11_c13_u005,Ross Geller,"Ah y'know, this building is on my paper route so I...",Peaceful,3,neutral
s03_e11_c13,s03_e11_c13_u006,Rachel Green,Oh.,Scared,4,neutral
s03_e11_c13,s03_e11_c13_u007,Ross Geller,Hi.,Peaceful,5,neutral
s03_e11_c13,s03_e11_c13_u008,Rachel Green,Hi.,Neutral,6,neutral
s03_e11_c13,s03_e11_c13_u009,Ross Geller,How'd did it go?,Peaceful,7,neutral
s03_e11_c13,s03_e11_c13_u010,Rachel Green,"Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn't shut up.",Joyful,8,positive
s03_e11_c13,s03_e11_c13_u011,Ross Geller,I'm so proud of you.,Joyful,9,positive
s03_e11_c13,s03_e11_c13_u012,Rachel Green,Me too!,Joyful,10,positive
s03_e11_c13,s03_e11_c13_u013,Ross Geller,"Listen, I'm ah, I'm sorry I've been so crazy and jealous and, it's just that I like you a lot, so...",Scared,11,negative
s03_e11_c13,s03_e11_c13_u014,Rachel Green,I know.,Peaceful,12,neutral
s03_e11_c13,s03_e11_c13_u015,Ross Geller,Yeah.,Neutral,13,neutral
s03_e11_c13,s03_e11_c13_u016,Rachel Green,Yeah.,Neutral,14,neutral
s03_e11_c13,s03_e11_c13_u017,Mark Robinson,Rachel?,Joyful,15,neutral
s03_e11_c13,s03_e11_c13_u018,Rachel Green,Yeah. Hi Mark!,Joyful,16,positive
s03_e11_c13,s03_e11_c13_u019,Mark Robinson,"Hi. I just talked to Joanna, and she loves you. You got it, you got the job.",Joyful,17,positive
s03_e11_c13,s03_e11_c13_u020,Rachel Green,"Oh, I did!",Joyful,18,positive
s03_e11_c13,s03_e11_c13_u021,Mark Robinson,Yes.,Joyful,19,neutral
s03_e11_c13,s03_e11_c13_u022,Rachel Green,Oh my God!!,Joyful,20,positive
s03_e11_c13,s03_e11_c13_u023,Ross Geller,Congratu!! -lations-lations.,Sad,21,positive
s03_e11_c14,s03_e11_c14_u002,Monica Geller,"So ah, Phoebe, how was your date?",Peaceful,0,neutral
s03_e11_c14,s03_e11_c14_u003,Phoebe Buffay,Oh well y'know.,Joyful,1,neutral
s03_e11_c14,s03_e11_c14_u004,Monica Geller,"Yeah, I do know.",Peaceful,2,neutral
s03_e11_c14,s03_e11_c14_u005,Phoebe Buffay,"Ick, you were eavesdropping.",Mad,3,negative
s03_e11_c14,s03_e11_c14_u006,Rachel Green,"Eavesdropping. Pheebs, the ceiling tiles were falling down.",Mad,4,negative
s03_e11_c14,s03_e11_c14_u007,Phoebe Buffay,"Oh, I'm sorry. But I really like this guy. And I think he really happens to like me.",Joyful,5,negative
s03_e11_c14,s03_e11_c14_u009,Ross Geller,Maybe he's just jumping on a pogo-stick and really likes it?,Joyful,6,positive
s03_e11_c14,s03_e11_c14_u011,Ross Geller,Maybe the pogo-stick likes it too?,Neutral,7,positive
s03_e11_c14,s03_e11_c14_u012,Joey Tribbiani,"All right, that's it! He cannot do this to Phoebe. This guy is going to get the butt kicking of a lifetime! But, is he a big guy?",Mad,8,negative
s03_e11_c14,s03_e11_c14_u013,Ross Geller,"Ah, we'll all go. Come on.",Powerful,9,neutral
s03_e11_c14,s03_e11_c14_u014,Phoebe Buffay,Thanks you guys! Thank you.,Joyful,10,positive
s03_e11_c14,s03_e11_c14_u015,Chandler Bing,Don't worry.,Peaceful,11,neutral
s03_e11_c14,s03_e11_c14_u016,Phoebe Buffay,"God, I hope they kick his ass!",Powerful,12,negative
s03_e11_c14,s03_e11_c14_u017,Rachel Green,"Honey, I'm sorry.",Sad,13,negative
s03_e11_c14,s03_e11_c14_u018,Monica Geller,"Y'know if it's any consolation, he really did sound like he was having more fun with you.",Peaceful,14,negative
s03_e11_c14,s03_e11_c14_u020,Guy,May I help you?,Scared,15,neutral
s03_e12_c02,s03_e12_c02_u002,Ross Geller,"She's having lunch with him. She's having lunch with him. And you should of seen the hug she gave him when she got the job. And, and, and, he's really good looking. What am I gonna do?",Scared,0,negative
s03_e12_c02,s03_e12_c02_u003,Chandler Bing,Don't do anything. Keep it inside. Learn how to hide your feelings! Don't cry outloud.,Peaceful,1,negative
s03_e12_c02,s03_e12_c02_u004,Joey Tribbiani,Yes! Guess who's in an audition for a Broadway musical?,Powerful,2,positive
s03_e12_c02,s03_e12_c02_u005,Chandler Bing,"I want to say you but, that seems like such an easy answer.",Peaceful,3,negative
s03_e12_c02,s03_e12_c02_u006,Joey Tribbiani,"It is me! It's a musical version of Tale of Two Cities. So I think I'm gonna sing New York, New York, and ah, oh I left My Heart in San Francisco.",Joyful,4,positive
s03_e12_c02,s03_e12_c02_u007,Ross Geller,"Ah Joey, I don't think you get to pick the cities.",Powerful,5,neutral
s03_e12_c02,s03_e12_c02_u008,Joey Tribbiani,What?,Scared,6,negative
s03_e12_c02,s03_e12_c02_u009,Ross Geller,Mr. Dickens gets to pick 'em.,Scared,7,neutral
s03_e12_c02,s03_e12_c02_u010,Joey Tribbiani,Who?,Mad,8,negative
s03_e12_c02,s03_e12_c02_u011,Chandler Bing,I'll get you the Cliff Notes.,Joyful,9,neutral
s03_e12_c02,s03_e12_c02_u012,Joey Tribbiani,The what?,Mad,10,negative
s03_e12_c02,s03_e12_c02_u013,Chandler Bing,The abridgment.,Peaceful,11,neutral
s03_e12_c02,s03_e12_c02_u014,Joey Tribbiani,"Oh, okay. The what?",Powerful,12,neutral
s03_e12_c04,s03_e12_c04_u002,Jeannine,"All right, I just got changed in thirty seconds so you can be alone with him. You'd better go for it.",Neutral,0,neutral
s03_e12_c04,s03_e12_c04_u003,Monica Geller,"Please, I'm not going for anything.",Neutral,1,negative
s03_e12_c04,s03_e12_c04_u004,Jeannine,"Well, if you don't, I will.",Powerful,2,neutral
s03_e12_c04,s03_e12_c04_u005,Monica Geller,Would you please go?,Neutral,3,negative
s03_e12_c04,s03_e12_c04_u006,Jeannine,Night Mon. Night Julio.,Neutral,4,neutral
s03_e12_c04,s03_e12_c04_u007,Julio (poet),Adios.,Neutral,5,neutral
s03_e12_c04,s03_e12_c04_u009,Monica Geller,"Look Julio, someone left their book here.",Neutral,6,negative
s03_e12_c04,s03_e12_c04_u010,Julio (poet),"Ah actually, that is mine.",Neutral,7,neutral
s03_e12_c04,s03_e12_c04_u011,Monica Geller,"Oh yeah, what are you reading?",Neutral,8,neutral
s03_e12_c04,s03_e12_c04_u012,Julio (poet),"Flowers of Evil, by Beaudalire. Have you read it?",Neutral,9,neutral
s03_e12_c04,s03_e12_c04_u013,Monica Geller,"Have I read it? No, are you enjoying it?",Neutral,10,neutral
s03_e12_c04,s03_e12_c04_u014,Julio (poet),"I thought I would, but the translation's no good.",Sad,11,negative
s03_e12_c04,s03_e12_c04_u015,Monica Geller,Your a poet and don't know it.,Sad,12,positive
s03_e12_c04,s03_e12_c04_u016,Julio (poet),"Actually I ah, I am a poet.",Neutral,13,neutral
s03_e12_c04,s03_e12_c04_u017,Monica Geller,"Oh, then you do know it. So um what kind of things do you write about?",Neutral,14,neutral
s03_e12_c04,s03_e12_c04_u018,Julio (poet),"Things that move me. The, the shadow of a tree, a child laughing, or this lip.",Powerful,15,neutral
s03_e12_c04,s03_e12_c04_u019,Monica Geller,Mine? Right here?,Neutral,16,positive
s03_e12_c04,s03_e12_c04_u020,Julio (poet),I can write an epic poem about this lip.,Powerful,17,positive
s03_e12_c04,s03_e12_c04_u021,Monica Geller,"How would that go? Well, it didn't rhyme, but I liked it.",Joyful,18,positive
s03_e12_c05,s03_e12_c05_u002,Joey Tribbiani,"You've got to pick a pocket or two. Boyyyyssss, you've got to pick a pocket or two..........",Joyful,0,neutral
s03_e12_c05,s03_e12_c05_u003,Director,"Lovely, just lovely.",Joyful,1,positive
s03_e12_c05,s03_e12_c05_u004,Joey Tribbiani,Really? Thanks.,Peaceful,2,positive
s03_e12_c05,s03_e12_c05_u005,Director,"Listen Joey, we definitely want to see you for the callback on Saturday.",Neutral,3,neutral
s03_e12_c05,s03_e12_c05_u006,Joey Tribbiani,"Excellent, I'll be there.",Peaceful,4,positive
s03_e12_c05,s03_e12_c05_u007,Director,"Okay, and listen don't forget to bring your jazz shoes for the dance audition.",Neutral,5,neutral
s03_e12_c05,s03_e12_c05_u008,Joey Tribbiani,"Ahhh! My ah, my agent said it wasn't a dancing part.",Neutral,6,negative
s03_e12_c05,s03_e12_c05_u009,Director,"Joey, all the roles got to dance a little. But believe me with your dance background it'll be a piece of cake.",Neutral,7,neutral
s03_e12_c07,s03_e12_c07_u002,Mark Robinson,"Do you have the, the Ralph Lauren file?",Joyful,0,neutral
s03_e12_c07,s03_e12_c07_u003,Rachel Green,"Oh, yeah, sure, it's umm...",Joyful,1,neutral
s03_e12_c07,s03_e12_c07_u004,Mark Robinson,Wh-what's that?,Scared,2,neutral
s03_e12_c07,s03_e12_c07_u005,Ross Geller,"It's from Ross, it's a love bug.",Joyful,3,neutral
s03_e12_c07,s03_e12_c07_u006,Mark Robinson,Wow! Somebody wants people to know you have a boyfriend.,Neutral,4,positive
s03_e12_c07,s03_e12_c07_u007,Rachel Green,"Oh no, no-no-no, that's not, not, not, what he is doing. He's just, he's just really romantic.",Mad,5,positive
s03_e12_c07,s03_e12_c07_u008,Man,"Ah, excuse me, are you Rachel Green?",Joyful,6,neutral
s03_e12_c07,s03_e12_c07_u009,Rachel Green,Yes.,Neutral,7,neutral
s03_e12_c07,s03_e12_c07_u010,Man,"One, two, three...",Joyful,8,neutral
s03_e12_c07,s03_e12_c07_u011,Quartet,Congratulations on your first week at your brand new job! It won't be long before your the boss.,Joyful,9,positive
s03_e12_c07,s03_e12_c07_u012,The Bass Barber,"Omm-pah, omm-pah, omm-pah.",Joyful,10,negative
s03_e12_c07,s03_e12_c07_u013,Quartet,And you know who will be there to support... you?! Your one and only boyfriend...,Joyful,11,positive
s03_e12_c07,s03_e12_c07_u014,The Bass Barber,It's nice to have a boyfriend.,Joyful,12,positive
s03_e12_c07,s03_e12_c07_u015,Quartet,Your loyal loving boyfriend Ross..... Ross!,Joyful,13,positive
s03_e12_c08,s03_e12_c08_u002,Ross Geller,"I'm hurt! I'm actually hurt, that you would think that I would send you any of those things out of any thing other than love. Hurt! Hurt!",Scared,0,negative
s03_e12_c08,s03_e12_c08_u003,Rachel Green,All right Ross!! I get it!!,Mad,1,negative
s03_e12_c08,s03_e12_c08_u004,Ross Geller,I mean my God...,Peaceful,2,negative
s03_e12_c08,s03_e12_c08_u005,Rachel Green,You're hurt!,Mad,3,negative
s03_e12_c08,s03_e12_c08_u006,Ross Geller,"...can't, can't a guy send a barbershop quartet to his girlfriend's office anymorrrrre!!",Mad,4,negative
s03_e12_c08,s03_e12_c08_u007,Rachel Green,"Oh, please, Ross it was so obvious! It was like you were marking your territory. I mean you might have well have just come in and peed all around my desk!",Mad,5,negative
s03_e12_c08,s03_e12_c08_u008,Ross Geller,I would never do that!,Mad,6,negative
s03_e12_c08,s03_e12_c08_u009,Rachel Green,"Look, I know what's going on here, okay, Mark explained it all to me. He said this is what you guys do.",Neutral,7,neutral
s03_e12_c08,s03_e12_c08_u010,Ross Geller,"Yeah well if, if, if Mark said that, than Mark's an idiot.",Mad,8,negative
s03_e12_c09,s03_e12_c09_u002,Joey Tribbiani,Mark's a genius!,Joyful,0,positive
s03_e12_c09,s03_e12_c09_u003,Ross Geller,Why?! How?! How is he a genius?,Joyful,1,negative
s03_e12_c09,s03_e12_c09_u004,Chandler Bing,"Look, don't you see what's happening here. Instead of hitting on her right away, he's becoming her confidant. Now he's gonna be the guy she goes too to complain about you.",Scared,2,negative
s03_e12_c09,s03_e12_c09_u005,Ross Geller,What am I going to do?,Neutral,3,negative
s03_e12_c09,s03_e12_c09_u006,Chandler Bing,"Well, why don't you send her a musical bug, op, no you already did that. All right look, you're going to have to go there yourself now, okay, make a few surprise visits.",Peaceful,4,negative
s03_e12_c09,s03_e12_c09_u007,Ross Geller,I don't know you guys.,Neutral,5,negative
s03_e12_c09,s03_e12_c09_u008,Chandler Bing,"All right fine, don't do anything, just sit here and talk to us, meanwhile she is talking to him about you. And he's being Mr. Joe Sensitive, and she starts thinking 'Maybe this is the guy for me, because he understands me.'",Peaceful,6,negative
s03_e12_c09,s03_e12_c09_u009,Joey Tribbiani,"And before you know it, she's with him. And you'll be all, 'Ohh, man!' And he'll be all, 'Yes!' And us, we'll be like, 'Wh-whoa, dude.' And pretty soon you'll be like, 'Hhiii,' and, and, and, 'I can't go, Rachel and Mark might be there.' And we'll be like, 'Man get over it, it's been four years!!'",Scared,7,negative
s03_e12_c09,s03_e12_c09_u010,Chandler Bing,He paints quite a picture doesn't he?,Neutral,8,negative
s03_e12_c10,s03_e12_c10_u002,Woman,Here's the Shelly Siegal stuff from December.,Neutral,0,neutral
s03_e12_c10,s03_e12_c10_u003,Mark Robinson,"And wait, I've got something for you.",Joyful,1,neutral
s03_e12_c10,s03_e12_c10_u004,Woman,Mark!!,Mad,2,positive
s03_e12_c10,s03_e12_c10_u005,Mark Robinson,"It's okay, Rachel knows.",Neutral,3,neutral
s03_e12_c10,s03_e12_c10_u006,Woman,"Yeah, but even soo.",Mad,4,negative
s03_e12_c10,s03_e12_c10_u008,Mark Robinson,"I can't help it, I'm just, I'm just crazy about you.",Joyful,5,negative
s03_e12_c10,s03_e12_c10_u009,Rachel Green,Ohhh! That is soo sweet!,Joyful,6,positive
s03_e12_c10,s03_e12_c10_u011,Mark Robinson,"Okay, okay look, I know I'm being Mr. Inappropriate today, but it's just so tough, I mean see you walking around and I just wanna touch you and hold you, come on no one's around, just, just kiss me.",Joyful,7,positive
s03_e12_c10,s03_e12_c10_u013,Ross Geller,"All right that's, that's it!! Get off her!",Mad,8,negative
s03_e12_c10,s03_e12_c10_u014,Mark Robinson,What is going on?,Neutral,9,negative
s03_e12_c10,s03_e12_c10_u015,Ross Geller,What's going on?! That's what's going on!!,Mad,10,negative
s03_e12_c10,s03_e12_c10_u016,Rachel Green,Ross!,Mad,11,negative
s03_e12_c10,s03_e12_c10_u018,Ross Geller,I have been down in your store for twenty minutes trying to get a tie! What do I have to do to get some service?! Hi Rach.,Mad,12,negative
s03_e12_c11,s03_e12_c11_u002,Director,"Ah Joey. Joey Tribbiani. Listen Joey, I got a problem, I just got a call from my dance captain, he's having a relationship crisis and can't get out of Long Island.",Scared,0,negative
